text,label,file_line_number,label_id
عندي اعترافحتى من ايام اليوتيوب،او الموسم الاول لا استطيع مشاهدة نفسي ع التلفزيون تصبحوا على خير,OBJ,6265,3
شاهد - آخر كلام: اليوم الرابع - اعتصام 8 يوليو,OBJ,6270,3
ابو العلا ماضي ع قناة النيل للأخبار برنامج هنا القاهرة 10 ونصف مساء الليلة,OBJ,6271,3
"لما حالتى النفسية بتسوء وتكتر أوجاع الحياة برجع لمحادثاتى مع ""حسن الشهيد"" واقرأها فبسترد جزء من عافيتى النفسية #إعترافات_ليل…",OBJ,6272,3
شبكه اخبار #المحله | فرصة عمل شركه كبري للملابس الجاهزه بالمحله الكبري تتطلب للتعيين بأجور مجزيه * موظفه شئون,OBJ,6277,3
من استراتيجيات حملتنا أنها ايجابية لا سلبية د محمد الشهاوي - مدير الحملة - متحدثا عن استراتيجيات الحملة :,OBJ,6280,3
‏مبارك عليكم الشهر! ‏#رمضان_كريم‏,POS,6285,1
هل سيكون هناك ورش عمل في جميع دوائر الإقتراع لشرح الدستور ومعنى كل مادة لكل مواطن أمي؟ ولا هتمشي عبده فهلوة ومحسن فريكيكو؟,NEUTRAL,6293,2
لغير أهل القانون: هناك فارق بين إسناد سلطة التشريع من خلال إعلان دستورى للجنة التأسيسية، أو حتى رئيس الجمهورية، وبين إهدار السلطة القضائية,OBJ,6305,3
الآن اجتماع مع متطوعي الحملة في محافظة سوهاج,OBJ,6307,3
هل تتحقق امنية علاء عبد الفتاح حين خرج من السجن و قال حنشوف بدين بيلعب في مناخيره في القفص؟,OBJ,6317,3
#ﺗﺘﺸـﻞ ﺁﻵﯾـﺂﺩﻯ ﺁﻟﻠﻰ ﻗﺘﻠﺖ #ﺟﻨﻮﺩ ﺑـﻶﺩﻯ #مصر #الارهاب,NEG,6327,0
(مما خطيئاتهم أغرقوا فأدخلوا نارا فلم يجدوا لهم من دون الله أنصارا) [نوح:25] #تاملات_ايمانية #غرد_بالخير,OBJ,6328,3
الأسواني: لو أن صحيفة مصرية نشرت واقعة تؤكد أن أحد قيادات الاخوان قد تحرش جنسيا بأحد شباب الاخوان >> المقال كاملاً>> …,OBJ,6332,3
#اتجوزها_لو -بتحب غمازاتك (لو عندك يعني) -بتعاملك كأقرب حد ليها مش كواحد بيحبني فنطلع ميتينه,OBJ,6334,3
عشان ما تتصدموش بس التأسيسية حتتحل يوم الثلاثاء و العسكرهو اللي حيشكل الجمعيةنقطة الصفر مرة اخرى,OBJ,6338,3
#حط_نفسك_مكان_البنت و حاول تفهم ان ربنا خلقها من ضلعك عشان تحميها مش عشان تستقوى عليها حاول تفهم انها نص حياتك بلاش…,OBJ,6342,3
نادت بك الرسل الكرام فبشرت وملائك الرحمن خلفك سجدا لا يحصى فضلك ناثر او كاتب عددا ولا الشعراء ياغوث الندى #سيدنا_النبي,POS,6346,1
اولاد رجال الاعمال الاوساخ واولاد تجار المخدرات واولاد الجنرالات والمعرصين والمعرصات متجمعين فى مكان واحد فقط ! تايم لاين #حازم_عبد_العظيم,NEG,6364,0
"العليا ل #إضراب_الأطباء: ""#محلب"" وافق على الشق الإدارى لمشروع الكادر| إتبطيتوا واللا لسة مكملين ؟!!",OBJ,6365,3
فيك عن ميثاقك الوافي جنوح لا انتحيتي كالخيول الجافله من يؤمن في رجوعك به تروح للهموم أللي بسنيـنك حافله #محمد الشمري,NEUTRAL,6371,2
صباح خالي من الحظر,OBJ,6373,3
#الزمالك × #القناة الأحد 6:00 بتوقيت القاهرة الاسبوع 19 - المجموعة الثانية #استاد_القاهرة القنوات الناقله :,OBJ,6374,3
حركة انت الريس تطالب بعودة الفريق شفيق لمصر,OBJ,6379,3
شلون عشرتنا تهون و اشواقنا تذبل و الحيره في وسط العيون عقب الهنا تسأل ؟ تسأل تقول وين الكلام اللي قلناه وين الغرام اللي عشناه #ي…,NEUTRAL,6380,2
#صافيناز :),POS,6401,1
+ ثورة توحدنا #انتخبوا_العرص #ريتويت,NEUTRAL,6404,2
#خلق_جميل إذا جفت ينابيع السعادة فهاجر إلي كتاب ربك,POS,6405,1
الي متي هذا الأنقلاب هل تتوقع نهاية الأنقلاب في 30/6 1-نعم 2-لا 3-لا اعلم شارك في #الإستفتاء #عمرو_ميرو || #الفريق_الأعلامي,OBJ,6407,3
"مصدر أمني: القبض على 4 متهمين جدد في ""أحداث أسوان"" - #أصوات_مصرية #مصر #أسوان #نوبة",OBJ,6408,3
جرجس - أحد المكفوفين وحاصل على 6 مادليات في كرة الجرس - : لماذا يتم اهمال الجانب الرياضي في التعامل مع ذوى,OBJ,6410,3
النوم على طهارة #صورة #طهارة #النوم #نشر_سيرته #,OBJ,6413,3
٣-الحل في العقلانية وليس العنترية: التعاون مع أثيوبيا لتحقيق مصلحة الجميع عن طريق التقنيات الحديثة في بناء السدود والزراعة وتوليد الكهرباء,NEUTRAL,6414,2
"#يوسف_الحسيني احرق دم الاخوان وادبح بدل الخروف اتنين وأنصر الغلبان #السادة_المحترمون """,OBJ,6416,3
"زيارة لإعتصام رابعة ، شهادة مهمة جداً ولازم تقروها كاملة "" انصح بقراءته",OBJ,6421,3
عن فرحتك وانت بتجدد الباقه,POS,6424,1
المرأة كالدنيا فيها تقلبات الفصول الأربعةد#مصطفي_محمود,OBJ,6431,3
"البوابة نيوز: تسريب جديد صوفيا عمارة لـ"" #أحمد_ماهر"": ""عايزين نغير مكان المقابلة""",OBJ,6435,3
#محمد_بن_سلمان_وزيراً_للدولة من السادسة إلى وزير دولة #فيليكس السعودية,OBJ,6438,3
"ﺗﺄﺟﻴﻞ #ﻣﺤﺎﻛﻤﺔ_ﻣﺮﺳﻲ ﻓﻲ ""ﺍﻟﺘﺨﺎﺑﺮ "" ﻟـ28 ﺇﺑﺮﻳﻞ ﻣﻊ ﺣﻈﺮ ﺍﻟﻨﺸﺮ ﻓﻲ ﺍﻟﻘﻀﻴﺔ #",OBJ,6451,3
شاهد - آخر كلام: اتفاق معايير تشكيل تأسيسية الدستور #,OBJ,6462,3
عرض الاسبوع 36 ألف متابع #وش_أكثر_شي_يسهرك #صيام_الإثنين #خد_موقف_من #صلاة_الوتر #فى_تويتر_تلاقى #الدمام [907249],OBJ,6481,3
لا تحزن اذا ضاقت بك الحياة ربما اشتاق الله لسماع دعائك :') #عمرو_خالد,OBJ,6489,3
على سبيل #السعاده انا صديق مجدى,POS,6504,1
"بالفيديو #توفيق_عكاشة : هيفاء ""ولية ناشفة محشية طوب"" وهترشح للبرلمان بسببها",NEG,6509,0
ياريت لو حد شاف الكتاب ده في أي مكتبة يبلغني وله الأجر والثواب,OBJ,6512,3
#فولورز_اسلاموفيتش_بيعملوا_لبعض_فولو #فولورز_عفركوش_بيعملو_فولو_لبعض ايه ده,OBJ,6513,3
#مصر تقدر محصول #القمح المحلي بتسعة ملايين طن - الأخبار - أصوات مصرية,OBJ,6519,3
أيها المتطرف في أي مكان في العالم اسحل المسلمين كما تشاء وإن لامك أحد فقل له هل يرضيك ماحدث للشيعة والبهائيين والمسيحيين في مصرقانون الغابة,NEG,6531,0
"الغاء فترة ""القرون"" الوسطى من كتب التاريخ",OBJ,6543,3
علامة الصرصار بدون تفويض ، تمكن السيسى من قتل 230 شهيد وإصابة 896 ، واغلاق عدد من الفضائيات والصحف واعتقال,NEG,6546,0
خالد و البسطويسي و وابو العز مرشحو الثورة شخصيات وطنية عظيمة اتمنى ان يتوحدوا خلف حمدين لانه في رأيي الأقدر والأقرب للفوز,NEUTRAL,6549,2
كانوا أقزاما مع ناصر والسادات ومبارك وطنطاوى والان يقولون الا السيسي الخسيسي يفضل طول عمره خسيسي,NEUTRAL,6560,2
يعني لما أقول إن مبارك المخلوع سحب سفيرنا من إسرائيل مرتين قبل كده يوصل اللغط أن النعاج والخرفان يقولوا أني بشكر فيه؟ فعلاً بكل طلاقة #ماء,NEG,6564,0
دسعيد اللاوندي خبير العلاقات الدولية بمركز الأهرام الاستراتيجي ضيف #يوسف_الحسيني الآن في #السادة_المحترمون,OBJ,6565,3
حتى الصين يطقطقون علينا بملابسهم 😒 شف ادمان #الواتساب وين وصل ويفز قلبي اكثر لامن شفت جاري الكتابه ول ول 😂👆 …,OBJ,6567,3
جمال سلطان فضح الانقلاب واعاد الحق لمرسي بعد ان عانده كثيرا,NEUTRAL,6576,2
اللي بيشجعوا بايرن ميونخ مع البلوندايه دي يعمل رتويت عشان تنزل بقية الطقم بالشورت بتاع البايرن #ذا_شامبيووونز …,OBJ,6580,3
#فولورز_اسلاموفيتش_بيعملوا_لبعض_فولو #فولورز_عفركوش_بيعملو_فولو_لبعض #دخل_كلمة_فسيخ_في_اسم_فيلم #رنا_سماحه,OBJ,6581,3
#اولمبي_الهلال يختتم لقاءاته بفوز على #النهضة #الهلال,OBJ,6596,3
#تصوير_نايف_المقاطي لمباراة اياب #الاهلي والاتحاد 20,OBJ,6599,3
#الفكر لايواجه إلابالفكر لابالبطش والظلم والقهر فتحقيق #العدل والمساواة والحواريقضي على الانتهاكات العلميةوالعقلية و #الشر…,OBJ,6600,3
جزاك الله عنا خيراً يا رسول الله #الحبيب,POS,6601,1
#سلامتك_يا_خليفة إن من حق ولي الأمر علينا جميعا أن ندعوا له بظهر الغيب بالشفاء العاجل اللهم ألبس الشيخ خليفة ثوب الصحة ولباس العافية,POS,6607,1
أين المجلس الاستشاري الآن؟ ألم يدرك أعضائه بعد خطأ الانضمام إليه؟ أين الحكومة وصلاحياتها الواسعة؟ أخطاء تتراكم ودولة نريد حمايتها في أزمة,OBJ,6610,3
يوم جديد وجمعه مباركة لتخليص مصر من الانقلاب وحكم العسكر عشان الى يحكمنا يعرف ربنا ومش لازم يجذب الستات,NEUTRAL,6612,2
حمدي الكنيسي وعقاب صقر وهشام قاسم ومريم البسام وياسر رزق وبيير أبي صعب ضيوفي مساء الجمعة حول مشاكل الإعلام المستقل في مصر ولبنان أي خدمة؟,OBJ,6618,3
بوتين يتحدى الجميع فى آخر تصريحاته عن مصر,OBJ,6620,3
ليت كل مسيحيين مصر زيك #اللى_رافضين_السيسى_رئيس_بيعملوا_فولوا_لبعض #انتخبوا_العرص #مرسى_رئيسى #سيناء_خارج_التغطية …,NEUTRAL,6622,2
عرض الاسبوع هاشتاقات نشطة #في_الحياة_ياصديقي #غرد_بطولك #الشعب_يقول_كلمته #زودن_على_جكرها,OBJ,6623,3
واخدين اتجاه اخباري اكار ومش عايزين يخشوا في استثمارات ضخمة,OBJ,6625,3
